IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl
0.7765733599662781,392.88956830242734,560.5986938476562,Ia,399.88583703706047,-1.312399983406067,-538.2032016259025,556.6845703125,Ib,142.24986672626758,2.878138303756714,147.0356638366386,564.6156616210938,Ic,-545.1342576906577,1.0925650596618652,96235.896675217,108396.9140625,Va,49885.3001333055,-1.0050196647644043,-91336.91972288293,108196.984375,Vb,58001.33208280336,-3.0994014739990234,-4582.391475028866,108642.40625,Vc,-108545.72365671354,1780886618.8915653,True,0.0021208575926721096,ROCOF,10.81.0.175,,61530,14940345,10863,1780886618.890571,50.01018524169922,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396341,254,1780886632.940345,1000000,0,0,False,2026-06-08T02:43:52.940345,128
0.7778191566467285,393.4041862829992,560.62255859375,Ia,399.4130686635252,-1.311579704284668,-538.00863819525,556.6041870117188,Ib,142.67069154619315,2.8792994022369385,146.42636539618556,564.707275390625,Ic,-545.3930934619231,1.0937306880950928,96307.15845658333,108411.75,Va,49779.903255039084,-1.0039618015289307,-91267.45736013017,108187.4375,Vb,58092.795248922455,-3.0983145236968994,-4699.784085512342,108628.8046875,Vc,-108527.08987798663,1780886618.9117155,True,-0.007332813926041126,ROCOF,10.81.0.175,,61530,15275906,10865,1780886618.91061,50.008670806884766,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396417,254,1780886633.275906,1000000,0,0,False,2026-06-08T02:43:53.275906,128
0.7782956957817078,393.65159762272606,560.7039184570312,Ia,399.283488091036,-1.3103059530258179,-538.0586046067237,556.8444213867188,Ib,143.41773822709283,2.8804848194122314,145.7979270814787,564.7777099609375,Ic,-545.6343337139486,1.094943642616272,96387.32976787226,108434.09375,Va,49673.286056020435,-1.0027945041656494,-91226.4667107724,108219.328125,Vb,58216.44742935411,-3.0971930027008057,-4823.106513090754,108665.078125,Vc,-108557.98840930931,1780886618.9314883,True,-0.004106445703655481,ROCOF,10.81.0.175,,61530,15611434,10867,1780886618.930573,50.00853729248047,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396493,254,1780886633.611434,1000000,0,0,False,2026-06-08T02:43:53.611434,128
0.7797056436538696,394.1618224262952,560.6294555664062,Ia,398.67511107450235,-1.3092867136001587,-537.8727038921763,556.8035888671875,Ib,143.9555173763727,2.8814334869384766,145.32821621677232,564.9642333984375,Ic,-545.9526486708671,1.0961698293685913,96438.65292727256,108423.3984375,Va,49550.17205126478,-1.0015112161636353,-91140.91109046052,108206.5390625,Vb,58326.57560225105,-3.0960497856140137,-4947.7788376615,108677.6015625,Vc,-108564.91406504724,1780886618.9515207,True,-0.01219980139285326,ROCOF,10.81.0.175,,61530,15946978,10869,1780886618.950573,50.00932312011719,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396569,254,1780886633.946978,1000000,0,0,False,2026-06-08T02:43:53.946978,128
0.7808390259742737,394.67150397910444,560.7119750976562,Ia,398.2867346081042,-1.3079291582107544,-537.649256431199,556.7750854492188,Ib,144.67816986665156,2.8822789192199707,144.8377232252151,564.8516235351562,Ic,-545.9664738253053,1.097374439239502,96510.80824122348,108437.484375,Va,49440.387439867,-1.00028657913208,-91082.93249451627,108222.6015625,Vb,58446.821103931914,-3.094752073287964,-5087.720897755296,108657.53125,Vc,-108538.35355951956,1780886618.971865,True,0.005070989020168781,ROCOF,10.81.0.175,,61530,16282539,10871,1780886618.970582,50.009368896484375,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396645,254,1780886634.282539,1000000,0,0,False,2026-06-08T02:43:54.282539,128
0.7821981310844421,395.2263913310386,560.7317504882812,Ia,397.763994852597,-1.3069179058074951,-537.4300240028913,556.6998291015625,Ib,145.2021660374275,2.883641242980957,144.03157232031074,564.607666015625,Ic,-545.9273969114855,1.0985417366027832,96557.6562525034,108425.359375,Va,49322.18136519606,-0.9991686940193176,-91014.63461275991,108219.1484375,Vb,58546.7366711712,-3.0936079025268555,-5211.834249939651,108656.078125,Vc,-108531.00984169114,1780886618.991573,True,-0.0076556820422410965,ROCOF,10.81.0.175,,61530,16618117,10873,1780886618.990591,50.009498596191406,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886618,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396721,254,1780886634.618117,1000000,0,0,False,2026-06-08T02:43:54.618117,128
0.7832571268081665,395.6630329152168,560.75390625,Ia,397.360928827893,-1.305720329284668,-537.3289648233224,556.7756958007812,Ib,145.86555109531798,2.885012149810791,143.31215673271996,564.7224731445312,Ic,-546.2353864471727,1.0998412370681763,96617.87461641952,108421.1015625,Va,49194.73110640789,-0.9978886842727661,-90945.86305646475,108226.578125,Vb,58667.21576452635,-3.0924947261810303,-5333.093370813877,108665.2109375,Vc,-108534.26271546488,1780886619.0117242,True,0.010412647388875484,ROCOF,10.81.0.175,,61530,176429,10875,1780886619.010595,50.009708404541016,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886619,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396797,254,1780886619.176429,1000000,0,0,False,2026-06-08T02:43:39.176429,128
0.7841132283210754,395.8788035658327,560.5779418945312,Ia,396.89747016829585,-1.3045048713684082,-536.8295918962019,556.4422607421875,Ib,146.43079868809662,2.885634422302246,142.9034893646991,564.4509887695312,Ic,-546.061820172675,1.101036548614502,96717.25654471791,108466.6875,Va,49099.84301080686,-0.9967619180679321,-90891.68675046667,108240.8515625,Vb,58777.40404807106,-3.0912957191467285,-5464.289638772188,108686.4296875,Vc,-108548.98220139832,1780886619.0316179,True,-0.0021870897617191076,ROCOF,10.81.0.175,,61530,511990,10877,1780886619.030589,50.008243560791016,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886619,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396873,254,1780886619.51199,1000000,0,0,False,2026-06-08T02:43:39.511990,128
0.7856698036193848,396.5347185866009,560.6325073242188,Ia,396.31934752682133,-1.3030884265899658,-536.6660235459161,556.48828125,Ib,147.2032144349887,2.887030839920044,142.1760939870288,564.591064453125,Ic,-546.396402219949,1.102236270904541,96769.15749001798,108458.9140625,Va,48980.263354629446,-0.9954763650894165,-90823.82422703606,108250.1171875,Vb,58899.24298226541,-3.090099811553955,-5594.929805413469,108702.546875,Vc,-108558.46561914952,1780886619.0517921,True,0.012898268178105354,ROCOF,10.81.0.175,,61530,847534,10879,1780886619.050586,50.010677337646484,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886619,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721396949,254,1780886619.847534,1000000,0,0,False,2026-06-08T02:43:39.847534,128
0.7867761254310608,396.8830827554553,560.505615234375,Ia,395.7908075382647,-1.302537441253662,-536.6326232322637,556.537841796875,Ib,147.5120233566836,2.888096332550049,141.55539614836428,564.4378051757812,Ic,-546.3992182762827,1.1034369468688965,96842.82997250932,108475.640625,Va,48871.57550069162,-0.9943486452102661,-90770.84425764513,108266.21875,Vb,59010.40548222985,-3.088693618774414,-5747.601073425558,108702.9765625,Vc,-108550.91982773882,1780886619.0719552,True,-0.00715518556535244,ROCOF,10.81.0.175,,61530,1183011,10881,1780886619.070569,50.00856399536133,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886619,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721397025,254,1780886620.183011,1000000,0,0,False,2026-06-08T02:43:40.183011,128
