[2026-05-26T19:46:21.753902] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.773314] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.793123] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.813868] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.833140] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.853265] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.873175] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.894300] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.915337] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.933136] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.953659] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.972388] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:21.992735] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.013549] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.033445] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.054990] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.073527] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.092709] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.113749] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.132437] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.152521] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44
[2026-05-26T19:46:22.172751] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.193360] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.213236] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
[2026-05-26T19:46:22.233064] PMU=1 stream=1 score=100.0 classification=ATTACK severity=CRITICAL corrupted=True rules=HARD_STREAM_ID_03,RATE_SLOW_34,DOS_CONGESTION_45,MITM_LATENCY_43,MITM_CORRELATED_44,SUPPRESS_WINDOW_41
