timestamp,Va_mag,Va_ang,Vb_mag,Vb_ang,Vc_mag,Vc_ang,Ia_mag,Ia_ang,Ib_mag,Ib_ang,Ic_mag,Ic_ang,frequency,rocof
2026-02-10 14:07:15,132243.95,176.93,131467.2,56.92,132248.1,-63.08,247.44,-3.71,246.75,-123.82,246.94,116.08,59.9988,-0.035
2026-02-10 14:07:15,132243.22,176.92,131468.32,56.92,132247.88,-63.09,247.46,-3.69,246.94,-123.89,246.76,116.1,59.9994,0.0631
2026-02-10 14:07:15,132241.92,176.92,131469.08,56.92,132247.48,-63.09,247.5,-3.74,246.95,-123.89,246.76,116.08,60.0001,0.045
2026-02-10 14:07:15,132242.01,176.92,131468.25,56.91,132246.94,-63.09,247.53,-3.78,246.98,-123.9,246.85,116.11,59.9996,-0.046
2026-02-10 14:07:15,132243.03,176.91,131467.2,56.91,132246.7,-63.09,247.25,-3.73,247.01,-123.91,246.96,116.19,59.9989,-0.0572
2026-02-10 14:07:15,132243.44,176.91,131467.79,56.9,132247.21,-63.1,247.1,-3.69,247.01,-123.91,246.89,116.16,59.999,0.023
2026-02-10 14:07:15,132243.75,176.91,131468.13,56.9,132247.63,-63.1,247.38,-3.69,246.89,-123.87,247.09,116.05,59.9997,0.0547
2026-02-10 14:07:15,132243.88,176.9,131467.95,56.9,132247.38,-63.11,247.49,-3.71,246.66,-123.79,247.19,116.04,59.9995,-0.0226
2026-02-10 14:07:15,132243.19,176.9,131468.57,56.89,132247.19,-63.11,247.43,-3.7,246.78,-123.83,246.82,116.08,59.999,-0.0408
2026-02-10 14:07:16,132242.61,176.89,131468.78,56.89,132247.39,-63.11,247.44,-3.7,247.01,-123.91,246.72,116.1,59.9995,0.0424
2026-02-10 14:07:16,132242.46,176.89,131468.01,56.89,132247.64,-63.12,247.46,-3.78,247.0,-123.91,246.76,116.1,60.0,0.036
2026-02-10 14:07:16,132242.23,176.89,131467.58,56.88,132247.64,-63.12,247.49,-3.85,246.97,-123.9,246.74,116.09,59.9994,-0.0565
2026-02-10 14:07:16,132242.61,176.88,131467.94,56.88,132247.34,-63.12,247.46,-3.77,246.97,-123.9,247.05,116.04,59.9988,-0.042
2026-02-10 14:07:16,132242.23,176.88,131468.8,56.87,132247.49,-63.13,247.44,-3.7,246.94,-123.89,247.42,116.01,59.9993,0.0567
2026-02-10 14:07:16,132242.06,176.88,131469.02,56.87,132247.0,-63.13,247.47,-3.75,246.95,-123.89,247.42,116.01,60.0,0.048
2026-02-10 14:07:16,132242.97,176.88,131468.71,56.87,132246.58,-63.13,247.58,-3.86,247.0,-123.91,247.0,116.05,59.9995,-0.0476
2026-02-10 14:07:16,132242.5,176.87,131468.17,56.87,132247.14,-63.14,247.4,-3.87,247.01,-123.91,246.7,116.09,59.9989,-0.0498
2026-02-10 14:07:16,132242.39,176.87,131466.91,56.86,132246.84,-63.14,246.99,-3.76,247.0,-123.91,247.02,116.05,59.9992,0.0357
2026-02-10 14:07:16,132243.59,176.86,131466.33,56.86,132246.01,-63.15,247.18,-3.68,246.99,-123.9,247.13,116.04,59.9999,0.0578
2026-02-10 14:07:16,132243.52,176.86,131467.17,56.86,132245.78,-63.15,247.54,-3.67,246.99,-123.9,246.99,116.06,59.9996,-0.036
2026-02-10 14:07:16,132242.72,176.86,131467.81,56.85,132246.17,-63.15,247.58,-3.73,246.99,-123.9,247.02,116.05,59.9988,-0.0647
2026-02-10 14:07:16,132242.83,176.85,131467.08,56.85,132246.94,-63.16,247.53,-3.84,246.99,-123.9,246.79,116.08,59.9992,0.0397
2026-02-10 14:07:16,132243.02,176.85,131466.81,56.84,132247.24,-63.16,247.22,-3.86,246.99,-123.9,246.74,116.08,59.9999,0.0598
2026-02-10 14:07:16,132243.04,176.85,131467.77,56.84,132246.98,-63.16,247.14,-3.78,246.99,-123.9,247.15,116.04,59.9995,-0.041
2026-02-10 14:07:16,132243.5,176.84,131468.65,56.84,132246.47,-63.17,247.47,-3.81,246.99,-123.9,247.46,116.0,59.999,-0.042
2026-02-10 14:07:16,132243.65,176.84,131468.2,56.83,132246.78,-63.17,247.55,-3.87,246.99,-123.9,247.39,116.01,59.9995,0.0465
2026-02-10 14:07:16,132242.85,176.84,131467.14,56.83,132247.42,-63.17,247.49,-3.87,246.99,-123.9,247.0,116.05,59.9999,0.03
2026-02-10 14:07:16,132242.53,176.83,131467.34,56.83,132247.55,-63.18,247.55,-3.86,247.02,-123.9,246.97,116.06,59.9992,-0.0586
2026-02-10 14:07:16,132243.05,176.83,131467.97,56.82,132247.34,-63.18,247.5,-3.85,247.07,-123.89,247.33,116.02,59.9989,-0.0248
2026-02-10 14:07:16,132243.79,176.82,131467.53,56.82,132247.14,-63.19,247.05,-3.86,246.92,-123.92,247.41,116.01,59.9996,0.0638
2026-02-10 14:07:16,132244.6,176.82,131466.84,56.82,132246.75,-63.19,246.78,-3.87,246.79,-123.94,247.35,116.01,59.9999,0.0237
2026-02-10 14:07:16,132244.2,176.82,131466.61,56.81,132247.49,-63.19,247.14,-3.86,246.98,-123.91,247.36,116.01,59.9993,-0.0575
2026-02-10 14:07:16,132242.94,176.81,131466.37,56.81,132248.39,-63.2,247.53,-3.85,247.08,-123.89,247.36,116.01,59.9989,-0.0272
2026-02-10 14:07:16,132242.29,176.81,131466.78,56.8,132247.81,-63.2,247.55,-3.85,247.03,-123.9,247.36,116.01,59.9995,0.0554
2026-02-10 14:07:16,132242.09,176.81,131467.52,56.8,132247.41,-63.2,247.16,-3.86,247.05,-123.9,247.36,116.01,59.9999,0.0269
2026-02-10 14:07:16,132242.79,176.8,131467.53,56.8,132247.53,-63.21,246.9,-3.86,246.96,-123.91,247.36,116.01,59.9992,-0.0626
2026-02-10 14:07:16,132243.83,176.8,131467.74,56.79,132247.58,-63.21,247.33,-3.86,246.59,-123.97,247.36,116.01,59.9988,-0.0263
2026-02-10 14:07:16,132244.16,176.79,131467.92,56.79,132247.78,-63.22,247.44,-3.86,246.62,-123.96,247.38,116.01,59.9994,0.0584
2026-02-10 14:07:16,132243.87,176.79,131467.62,56.79,132247.97,-63.22,246.95,-3.86,246.99,-123.9,247.34,116.02,59.9999,0.0333
2026-02-10 14:07:16,132243.09,176.79,131467.8,56.78,132247.89,-63.22,246.77,-3.87,247.04,-123.9,247.19,116.03,59.9997,-0.0293
2026-02-10 14:07:16,132243.28,176.79,131468.06,56.78,132247.12,-63.22,246.86,-3.86,246.98,-123.91,247.22,116.03,59.999,-0.0516
2026-02-10 14:07:16,132244.53,176.78,131467.54,56.77,132246.67,-63.23,246.78,-3.87,247.05,-123.9,247.33,116.01,59.9991,0.0133
2026-02-10 14:07:16,132244.68,176.78,131466.96,56.77,132247.05,-63.23,246.91,-3.86,246.99,-123.9,247.35,116.02,59.9998,0.0575
2026-02-10 14:07:16,132243.45,176.77,131466.86,56.77,132247.6,-63.23,247.36,-3.86,246.61,-123.96,247.31,116.01,59.9997,-0.0162
2026-02-10 14:07:16,132242.38,176.77,131467.05,56.77,132247.5,-63.24,247.29,-3.86,246.49,-123.98,247.15,115.92,59.999,-0.0524
2026-02-10 14:07:16,132242.75,176.76,131467.22,56.76,132246.83,-63.24,246.88,-3.86,246.88,-123.92,247.0,115.84,59.9991,0.0152
2026-02-10 14:07:16,132243.57,176.76,131467.25,56.76,132246.03,-63.25,246.77,-3.87,247.14,-123.88,247.11,115.9,59.9998,0.0559
2026-02-10 14:07:16,132243.74,176.76,131466.93,56.76,132246.26,-63.25,246.76,-3.86,247.03,-123.9,247.35,116.01,59.9997,-0.0141
2026-02-10 14:07:16,132243.44,176.76,131467.41,56.75,132247.52,-63.25,246.87,-3.88,246.67,-123.95,247.38,116.02,59.999,-0.0591
2026-02-10 14:07:16,132242.94,176.75,131468.25,56.75,132247.25,-63.26,247.28,-3.97,246.68,-123.95,247.17,115.92,59.9991,0.013
2026-02-10 14:07:16,132242.95,176.75,131468.34,56.74,132246.59,-63.26,247.24,-3.96,246.91,-123.92,247.06,115.87,59.9998,0.0621
2026-02-10 14:07:16,132243.21,176.75,131467.72,56.74,132247.21,-63.26,247.16,-3.88,246.64,-123.96,247.07,115.88,59.9998,-0.0138
2026-02-10 14:07:16,132243.01,176.74,131467.56,56.74,132247.58,-63.27,247.48,-3.88,246.62,-123.96,247.08,115.88,59.999,-0.0635
2026-02-10 14:07:16,132242.67,176.74,131467.83,56.73,132248.0,-63.27,247.55,-3.88,246.74,-123.94,247.07,115.87,59.9991,0.0161
2026-02-10 14:07:16,132243.01,176.73,131467.74,56.73,132248.51,-63.27,247.5,-3.92,246.44,-123.99,247.07,115.87,59.9998,0.062
2026-02-10 14:07:16,132243.17,176.73,131468.11,56.73,132247.91,-63.28,247.51,-3.95,246.38,-123.99,247.07,115.87,59.9997,-0.02
2026-02-10 14:07:16,132242.81,176.73,131468.56,56.72,132247.19,-63.28,247.54,-3.92,246.71,-123.96,247.07,115.88,59.9989,-0.0668
2026-02-10 14:07:16,132243.1,176.72,131467.81,56.72,132247.05,-63.29,247.56,-3.89,246.82,-123.94,247.06,115.86,59.999,0.0175
2026-02-10 14:07:16,132242.98,176.72,131467.3,56.71,132246.92,-63.29,247.25,-3.89,246.74,-124.0,247.06,115.86,59.9999,0.0735
2026-02-10 14:07:16,132242.81,176.72,131467.47,56.71,132246.69,-63.29,246.86,-3.95,246.89,-124.1,247.26,115.95,59.9999,-0.0083
2026-02-10 14:07:16,132244.0,176.71,131467.02,56.71,132247.08,-63.3,246.82,-3.97,246.71,-124.11,247.36,115.96,59.9991,-0.0669
2026-02-10 14:07:16,132244.35,176.71,131467.5,56.7,132247.58,-63.3,246.83,-3.93,246.34,-124.02,247.15,115.88,59.999,0.0001
2026-02-10 14:07:16,132242.87,176.7,131468.5,56.7,132247.42,-63.3,246.81,-3.99,246.6,-124.0,247.02,115.86,59.9997,0.0574
2026-02-10 14:07:16,132242.15,176.7,131468.16,56.7,132247.63,-63.31,246.91,-4.04,247.09,-124.08,247.09,115.89,59.9998,0.0046
2026-02-10 14:07:16,132242.32,176.7,131467.47,56.69,132248.14,-63.31,246.94,-4.02,247.14,-124.08,247.19,115.93,59.9991,-0.061
2026-02-10 14:07:16,132242.67,176.69,131466.92,56.69,132247.92,-63.32,246.81,-4.02,247.0,-124.02,247.16,115.92,59.999,-0.0028
2026-02-10 14:07:16,132243.15,176.69,131467.76,56.68,132247.22,-63.32,246.79,-4.02,246.86,-124.09,247.09,115.88,59.9998,0.0683
2026-02-10 14:07:16,132243.34,176.69,131469.29,56.68,132247.05,-63.32,246.83,-4.02,246.81,-124.15,247.09,115.88,59.9999,0.0
2026-02-10 14:07:16,132242.94,176.68,131468.88,56.68,132246.88,-63.32,246.87,-4.02,246.65,-124.07,247.09,115.88,59.9991,-0.0669
2026-02-10 14:07:17,132242.12,176.68,131467.64,56.67,132246.72,-63.33,246.87,-4.02,246.5,-124.01,247.07,115.87,59.9991,0.0058
2026-02-10 14:07:17,132242.21,176.68,131467.56,56.67,132247.5,-63.33,246.87,-4.02,246.72,-124.09,247.07,115.87,59.9998,0.0627
2026-02-10 14:07:17,132242.87,176.67,131468.62,56.67,132247.98,-63.33,246.85,-4.02,246.88,-124.14,247.07,115.87,59.9996,-0.0204
2026-02-10 14:07:17,132243.04,176.67,131468.59,56.66,132247.59,-63.34,246.8,-3.99,246.84,-124.13,247.07,115.87,59.9989,-0.0595
2026-02-10 14:07:17,132242.39,176.66,131467.58,56.66,132247.78,-63.34,246.84,-3.95,246.83,-124.12,247.07,115.87,59.9992,0.035
2026-02-10 14:07:17,132241.88,176.66,131467.95,56.66,132247.84,-63.35,246.96,-3.99,246.8,-124.13,247.07,115.87,59.9999,0.0532
2026-02-10 14:07:17,132241.98,176.66,131468.06,56.65,132247.21,-63.35,246.89,-4.02,246.76,-124.11,247.07,115.87,59.9994,-0.0482
2026-02-10 14:07:17,132241.93,176.65,131467.66,56.65,132247.22,-63.35,246.82,-4.01,246.9,-124.05,247.07,115.87,59.9989,-0.0419
2026-02-10 14:07:17,132242.18,176.65,131467.86,56.65,132247.78,-63.36,246.85,-4.02,246.96,-124.08,247.07,115.87,59.9995,0.0594
2026-02-10 14:07:17,132242.39,176.65,131467.44,56.64,132248.04,-63.36,246.85,-4.02,246.82,-124.14,247.07,115.87,59.9999,0.0255
2026-02-10 14:07:17,132242.1,176.64,131467.27,56.64,132247.04,-63.36,246.82,-4.02,246.79,-124.13,247.07,115.87,59.9992,-0.0651
2026-02-10 14:07:17,132241.61,176.64,131467.78,56.63,132246.02,-63.37,246.89,-4.02,246.64,-124.06,247.07,115.87,59.9989,-0.0145
2026-02-10 14:07:17,132241.83,176.64,131467.61,56.63,132246.51,-63.37,246.97,-4.02,246.59,-124.04,247.07,115.87,59.9997,0.067
2026-02-10 14:07:17,132242.68,176.63,131467.1,56.63,132246.89,-63.37,246.89,-4.02,246.78,-124.11,247.07,115.87,59.9998,0.0066
2026-02-10 14:07:17,132243.33,176.63,131467.45,56.63,132246.72,-63.38,246.82,-4.02,246.84,-124.13,247.07,115.87,59.9992,-0.0561
2026-02-10 14:07:17,132243.65,176.63,131468.33,56.62,132246.92,-63.38,246.86,-4.02,246.81,-124.12,247.07,115.87,59.9992,0.0101
2026-02-10 14:07:17,132243.72,176.62,131469.12,56.62,132247.26,-63.39,247.18,-4.01,246.81,-124.12,247.07,115.87,59.9997,0.0358
2026-02-10 14:07:17,132242.95,176.62,131469.16,56.61,132247.08,-63.39,247.28,-4.01,246.82,-124.12,247.07,115.87,59.9993,-0.0335
2026-02-10 14:07:17,132242.31,176.61,131468.44,56.61,132246.67,-63.39,246.95,-4.02,246.79,-124.11,247.07,115.87,59.9989,-0.0297
2026-02-10 14:07:17,132243.29,176.61,131468.22,56.6,132246.43,-63.4,246.84,-4.02,246.84,-124.13,247.07,115.87,59.9995,0.0502
2026-02-10 14:07:17,132244.16,176.61,131468.48,56.6,132246.37,-63.4,246.88,-4.02,247.14,-124.23,247.07,115.87,59.9999,0.0337
2026-02-10 14:07:17,132243.67,176.61,131468.44,56.6,132247.26,-63.4,246.87,-4.02,247.14,-124.26,247.07,115.87,59.9995,-0.0417
2026-02-10 14:07:17,132243.54,176.6,131469.1,56.6,132247.97,-63.41,246.87,-4.02,246.49,-124.22,247.07,115.87,59.999,-0.0397
2026-02-10 14:07:17,132244.45,176.6,131469.83,56.59,132247.36,-63.41,246.87,-4.02,246.24,-124.17,247.07,115.87,59.9993,0.0331
2026-02-10 14:07:17,132244.19,176.59,131469.55,56.59,132247.06,-63.41,246.87,-4.02,246.72,-124.15,247.08,115.87,59.9997,0.0335
2026-02-10 14:07:17,132242.97,176.59,131469.11,56.59,132246.95,-63.42,246.87,-4.02,247.11,-124.21,247.0,115.88,59.9993,-0.0375
2026-02-10 14:07:17,132243.26,176.59,131469.03,56.58,132246.42,-63.42,246.87,-4.02,247.02,-124.18,247.04,115.88,59.999,-0.0212
2026-02-10 14:07:17,132243.71,176.58,131469.16,56.58,132246.8,-63.43,246.87,-4.02,246.64,-124.15,247.46,115.83,59.9996,0.0527
2026-02-10 14:07:17,132243.61,176.58,131469.3,56.58,132247.86,-63.43,246.87,-4.02,246.53,-124.15,247.61,115.81,59.9998,0.005
2026-02-10 14:07:17,132243.81,176.58,131469.53,56.57,132247.79,-63.43,246.87,-4.02,246.64,-124.15,247.2,115.86,59.999,-0.0663
2026-02-10 14:07:17,132243.47,176.57,131469.36,56.57,132247.86,-63.44,246.87,-4.02,246.6,-124.25,246.98,115.88,59.9991,0.0141
2026-02-10 14:07:17,132242.35,176.57,131468.98,56.56,132248.92,-63.44,246.87,-4.02,246.74,-124.25,247.23,115.86,59.9999,0.0656
2026-02-10 14:07:17,132242.2,176.57,131468.79,56.56,132248.78,-63.44,246.87,-4.03,247.1,-124.19,247.7,115.82,59.9996,-0.0263
2026-02-10 14:07:17,132243.09,176.56,131467.91,56.56,132248.42,-63.45,246.87,-4.02,247.08,-124.26,247.78,115.82,59.9989,-0.0618
2026-02-10 14:07:17,132243.54,176.56,131467.78,56.55,132248.53,-63.45,246.87,-4.01,246.71,-124.33,247.24,115.82,59.9991,0.03
2026-02-10 14:07:17,132243.22,176.55,131468.84,56.55,132247.56,-63.46,246.89,-4.08,246.71,-124.32,246.77,115.74,59.9999,0.0621
2026-02-10 14:07:17,132242.73,176.55,131469.26,56.55,132247.36,-63.46,246.92,-4.19,246.94,-124.28,246.8,115.75,59.9998,-0.0205
2026-02-10 14:07:17,132242.81,176.55,131468.89,56.54,132247.82,-63.46,246.92,-4.18,247.05,-124.27,246.97,115.86,59.999,-0.0668
2026-02-10 14:07:17,132244.45,176.54,131468.63,56.54,132248.36,-63.47,246.88,-4.06,247.03,-124.29,247.02,115.82,59.999,0.0088
2026-02-10 14:07:17,132245.31,176.54,131467.91,56.53,132248.95,-63.47,246.86,-4.0,246.63,-124.32,247.23,115.69,59.9997,0.066
2026-02-10 14:07:17,132244.42,176.54,131468.03,56.53,132248.53,-63.47,246.88,-4.04,246.27,-124.25,247.39,115.66,59.9997,-0.0082
2026-02-10 14:07:17,132243.82,176.53,131469.83,56.53,132248.42,-63.48,246.91,-4.14,246.67,-124.2,247.38,115.67,59.999,-0.0594
2026-02-10 14:07:17,132244.07,176.53,131470.41,56.52,132248.52,-63.48,246.92,-4.18,247.06,-124.26,247.28,115.68,59.999,0.0074
2026-02-10 14:07:17,132243.95,176.52,131468.81,56.52,132247.94,-63.48,246.91,-4.16,246.76,-124.33,246.98,115.71,59.9997,0.0533
2026-02-10 14:07:17,132244.06,176.52,131467.78,56.52,132247.88,-63.49,246.86,-4.17,246.56,-124.34,246.94,115.72,59.9999,0.0086
2026-02-10 14:07:17,132243.77,176.52,131468.25,56.51,132248.81,-63.49,247.01,-4.17,246.63,-124.33,247.31,115.68,59.9992,-0.0572
2026-02-10 14:07:17,132242.58,176.51,131469.19,56.51,132248.67,-63.5,247.28,-4.17,246.62,-124.34,247.43,115.66,59.9989,-0.0144
2026-02-10 14:07:17,132242.15,176.51,131470.12,56.51,132248.08,-63.5,247.12,-4.17,246.59,-124.34,247.16,115.69,59.9997,0.0661
2026-02-10 14:07:17,132242.64,176.51,131470.21,56.5,132248.39,-63.5,246.9,-4.17,246.59,-124.34,246.98,115.71,59.9998,-0.0028
2026-02-10 14:07:17,132243.26,176.5,131468.91,56.5,132248.86,-63.51,246.94,-4.17,246.78,-124.31,247.09,115.7,59.999,-0.0683
2026-02-10 14:07:17,132243.98,176.5,131468.1,56.49,132249.03,-63.51,246.96,-4.17,246.84,-124.3,247.26,115.68,59.9992,0.0305
2026-02-10 14:07:17,132244.95,176.5,131468.94,56.49,132249.05,-63.51,246.92,-4.17,246.66,-124.33,247.4,115.67,60.0,0.0601
2026-02-10 14:07:17,132245.52,176.49,131469.25,56.49,132248.93,-63.51,246.92,-4.17,246.62,-124.34,247.43,115.66,59.9996,-0.0429
2026-02-10 14:07:17,132245.51,176.49,131468.2,56.48,132248.69,-63.52,246.92,-4.17,246.62,-124.34,247.34,115.67,59.9988,-0.0585
2026-02-10 14:07:17,132245.11,176.48,131468.62,56.48,132249.32,-63.52,246.92,-4.17,246.56,-124.35,247.13,115.69,59.9992,0.0397
2026-02-10 14:07:17,132244.34,176.48,131469.14,56.48,132249.86,-63.53,246.92,-4.17,246.71,-124.32,247.19,115.69,59.9999,0.0561
2026-02-10 14:07:17,132244.35,176.48,131468.76,56.47,132249.24,-63.53,246.92,-4.17,246.84,-124.3,247.34,115.67,59.9996,-0.0293
2026-02-10 14:07:17,132244.83,176.47,131468.66,56.47,132249.06,-63.53,246.92,-4.17,246.64,-124.33,247.25,115.63,59.999,-0.0533
2026-02-10 14:07:17,132244.11,176.47,131468.28,56.46,132249.44,-63.54,246.92,-4.17,246.5,-124.35,247.26,115.63,59.9992,0.0313
2026-02-10 14:07:17,132243.35,176.47,131468.47,56.46,132249.7,-63.54,246.92,-4.17,246.7,-124.32,247.37,115.66,59.9998,0.0456
2026-02-10 14:07:18,132243.6,176.46,131469.3,56.46,132249.27,-63.54,246.92,-4.17,246.84,-124.3,247.35,115.66,59.9994,-0.0407
2026-02-10 14:07:18,132244.05,176.46,131468.83,56.45,132248.77,-63.55,246.92,-4.17,246.66,-124.33,247.38,115.67,59.999,-0.0338
2026-02-10 14:07:18,132244.14,176.45,131467.75,56.45,132249.11,-63.55,246.91,-4.17,246.57,-124.34,247.42,115.69,59.9994,0.042
2026-02-10 14:07:18,132244.29,176.45,131467.88,56.45,132248.69,-63.56,246.82,-4.18,246.61,-124.34,247.34,115.65,59.9999,0.0343
2026-02-10 14:07:18,132244.29,176.45,131468.21,56.44,132247.84,-63.56,246.99,-4.17,246.64,-124.33,247.22,115.59,59.9995,-0.0391
2026-02-10 14:07:18,132243.91,176.44,131467.78,56.44,132247.56,-63.56,247.42,-4.17,246.64,-124.33,247.28,115.62,59.9989,-0.0468
2026-02-10 14:07:18,132244.3,176.44,131467.7,56.43,132247.62,-63.57,247.24,-4.17,246.66,-124.34,247.37,115.66,59.9992,0.0383
2026-02-10 14:07:18,132244.78,176.44,131468.28,56.43,132247.47,-63.57,246.78,-4.17,246.66,-124.34,247.36,115.66,59.9998,0.047
2026-02-10 14:07:18,132244.63,176.43,131468.44,56.43,132247.51,-63.57,246.79,-4.18,246.63,-124.33,247.36,115.66,59.9995,-0.0389
2026-02-10 14:07:18,132244.48,176.43,131468.2,56.42,132247.86,-63.58,247.15,-4.27,246.76,-124.38,247.38,115.67,59.9988,-0.0499
2026-02-10 14:07:18,132244.51,176.42,131468.22,56.42,132248.64,-63.58,247.31,-4.34,246.93,-124.43,247.38,115.67,59.9992,0.0394
2026-02-10 14:07:18,132244.51,176.42,131469.33,56.42,132249.08,-63.59,247.14,-4.32,246.76,-124.38,247.38,115.67,60.0,0.0613
2026-02-10 14:07:18,132244.23,176.42,131470.05,56.41,132248.9,-63.59,247.29,-4.31,246.59,-124.32,247.36,115.66,59.9997,-0.0302
2026-02-10 14:07:18,132244.02,176.41,131468.71,56.41,132249.31,-63.59,247.37,-4.32,246.62,-124.33,247.36,115.66,59.9989,-0.0697
2026-02-10 14:07:18,132243.73,176.41,131467.72,56.4,132249.89,-63.6,247.1,-4.27,246.65,-124.34,247.38,115.67,59.999,0.0247
2026-02-10 14:07:18,132243.4,176.41,131468.35,56.4,132249.37,-63.6,246.98,-4.19,246.68,-124.35,247.3,115.63,59.9998,0.0629
2026-02-10 14:07:18,132243.37,176.4,131468.5,56.4,132249.3,-63.6,247.02,-4.21,246.67,-124.34,247.12,115.54,59.9997,-0.018
2026-02-10 14:07:18,132243.31,176.4,131468.37,56.39,132249.88,-63.61,247.05,-4.21,246.65,-124.34,247.06,115.52,59.9989,-0.0617
2026-02-10 14:07:18,132242.96,176.39,131468.15,56.39,132249.82,-63.61,247.03,-4.16,246.62,-124.33,247.08,115.52,59.999,0.0136
2026-02-10 14:07:18,132242.45,176.39,131467.86,56.39,132249.17,-63.62,246.99,-4.16,246.68,-124.35,247.08,115.53,59.9998,0.0624
2026-02-10 14:07:18,132243.27,176.39,131468.56,56.38,132248.72,-63.62,246.98,-4.2,246.94,-124.43,247.26,115.61,59.9997,-0.0099
2026-02-10 14:07:18,132245.01,176.38,131469.1,56.38,132248.48,-63.62,246.97,-4.21,247.07,-124.48,247.39,115.67,59.999,-0.066
2026-02-10 14:07:18,132245.8,176.38,131468.78,56.37,132249.05,-63.63,246.93,-4.22,247.04,-124.47,247.21,115.59,59.9991,0.022
2026-02-10 14:07:18,132245.34,176.38,131469.35,56.37,132249.51,-63.63,246.96,-4.31,247.02,-124.46,247.06,115.51,60.0,0.0702
2026-02-10 14:07:18,132244.68,176.37,131469.34,56.37,132249.14,-63.63,246.97,-4.34,247.01,-124.46,247.11,115.54,59.9995,-0.0466
2026-02-10 14:07:18,132244.51,176.37,131468.39,56.36,132249.27,-63.64,246.97,-4.33,247.0,-124.46,247.12,115.55,59.9987,-0.0667
2026-02-10 14:07:18,132244.85,176.36,131468.86,56.36,132249.09,-63.65,246.97,-4.33,247.02,-124.46,247.1,115.53,59.9992,0.0554
2026-02-10 14:07:18,132245.25,176.36,131469.92,56.36,132248.34,-63.65,246.97,-4.33,247.0,-124.46,247.21,115.59,60.0,0.0579
2026-02-10 14:07:18,132245.45,176.36,131469.56,56.35,132248.57,-63.65,246.97,-4.33,246.79,-124.39,247.2,115.58,59.9996,-0.038
2026-02-10 14:07:18,132244.77,176.35,131468.94,56.35,132248.94,-63.65,246.97,-4.33,246.76,-124.37,247.09,115.53,59.9989,-0.0563
2026-02-10 14:07:18,132243.56,176.35,131469.01,56.34,132249.23,-63.66,246.97,-4.33,246.98,-124.45,247.1,115.54,59.999,0.0161
2026-02-10 14:07:18,132243.23,176.35,131469.25,56.34,132249.55,-63.66,246.98,-4.33,247.03,-124.47,247.11,115.54,59.9997,0.0582
2026-02-10 14:07:18,132244.44,176.34,131469.49,56.34,132249.41,-63.67,246.92,-4.33,247.01,-124.46,247.14,115.55,59.9997,-0.0053
2026-02-10 14:07:18,132245.42,176.34,131469.64,56.33,132249.07,-63.67,247.02,-4.33,247.01,-124.46,247.22,115.59,59.9991,-0.057
2026-02-10 14:07:18,132245.61,176.33,131469.05,56.33,132249.81,-63.67,247.37,-4.32,247.01,-124.46,247.16,115.56,59.999,0.0028
2026-02-10 14:07:18,132245.65,176.33,131468.93,56.33,132250.44,-63.68,247.27,-4.32,247.01,-124.46,247.09,115.53,59.9997,0.057
2026-02-10 14:07:18,132245.62,176.33,131468.9,56.32,132249.54,-63.68,246.94,-4.33,247.01,-124.46,247.1,115.53,59.9997,-0.0045
2026-02-10 14:07:18,132245.0,176.32,131468.84,56.32,132248.31,-63.68,246.93,-4.33,247.01,-124.46,247.1,115.53,59.999,-0.0581
2026-02-10 14:07:18,132245.33,176.32,131469.28,56.31,132247.42,-63.69,246.97,-4.33,247.01,-124.46,247.04,115.54,59.9991,0.0136
2026-02-10 14:07:18,132246.63,176.32,131469.09,56.31,132248.03,-63.69,246.97,-4.33,247.01,-124.46,247.1,115.53,59.9999,0.0616
2026-02-10 14:07:18,132246.61,176.31,131468.54,56.31,132249.44,-63.69,246.97,-4.33,247.01,-124.46,247.32,115.5,59.9996,-0.031
2026-02-10 14:07:18,132245.52,176.31,131468.71,56.3,132249.86,-63.7,246.96,-4.32,247.01,-124.46,247.23,115.51,59.9988,-0.0642
2026-02-10 14:07:18,132244.43,176.3,131469.25,56.3,132249.37,-63.71,247.11,-4.32,247.01,-124.46,247.01,115.54,59.9991,0.0396
2026-02-10 14:07:18,132243.84,176.3,131469.36,56.3,132248.63,-63.71,247.28,-4.4,247.01,-124.46,247.07,115.53,59.9999,0.0615
2026-02-10 14:07:18,132244.72,176.3,131468.47,56.29,132248.14,-63.71,247.16,-4.49,247.01,-124.46,247.13,115.53,59.9996,-0.0365
2026-02-10 14:07:18,132246.46,176.29,131468.53,56.29,132248.45,-63.71,247.03,-4.49,247.01,-124.46,247.13,115.53,59.9989,-0.0588
2026-02-10 14:07:18,132247.04,176.29,131469.28,56.28,132249.2,-63.72,247.05,-4.47,247.01,-124.46,247.32,115.5,59.9991,0.0319
2026-02-10 14:07:18,132245.98,176.29,131469.12,56.28,132249.22,-63.72,247.23,-4.43,247.01,-124.46,247.47,115.49,59.9999,0.0617
2026-02-10 14:07:18,132244.92,176.28,131468.94,56.28,132248.67,-63.72,247.23,-4.39,247.01,-124.46,247.14,115.52,59.9996,-0.0322
2026-02-10 14:07:18,132244.57,176.28,131469.36,56.27,132249.25,-63.73,246.99,-4.39,247.01,-124.46,247.19,115.52,59.9988,-0.0633
2026-02-10 14:07:18,132245.0,176.27,131469.33,56.27,132250.05,-63.74,246.97,-4.44,247.01,-124.46,247.69,115.47,59.9991,0.0312
