IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl
-1.77899169921875,-546.3116851474698,558.369384765625,Ia,-115.41192535814638,2.4150125980377197,368.3495404811727,554.4783325195312,Ib,-414.44521623605306,0.3222346901893616,178.079177068947,562.3191528320312,Ic,533.376636473871,-1.4586187601089478,-107147.25561206494,107824.96875,Va,12070.190584298758,2.72668194770813,43382.20368893355,107619.25,Vb,-98488.00624266073,0.6322026252746582,63850.15603120718,108051.546875,Vc,87168.19578763128,1780857194.2602293,True,0.012264697812497616,ROCOF,10.81.0.175,,52714,13620498,2916,1780857194.259106,50.005435943603516,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763318,254,1780857206.620498,1000000,0,0,False,2026-06-07T18:33:26.620498,128
-1.7788476943969727,-546.0970675839862,558.133056640625,Ia,-115.28443820038457,2.415170192718506,368.1621165138805,554.2944946289062,Ib,-414.3658320131312,0.32281413674354553,178.2200657233362,561.7891235351562,Ic,532.770708181267,-1.458052635192871,-107173.63041723047,107858.40625,Va,12134.609263628117,2.727358818054199,43326.86900615428,107647.421875,Vb,-98543.13704392497,0.6329338550567627,63935.35824662936,108087.859375,Vc,87150.76195963485,1780857194.2796404,True,-0.024070020765066147,ROCOF,10.81.0.175,,52714,13956060,2918,1780857194.279129,50.003787994384766,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763394,254,1780857206.95606,1000000,0,0,False,2026-06-07T18:33:26.956060,128
-1.778182029724121,-546.4686806405938,558.4345092773438,Ia,-114.98296495897334,2.4158847332000732,368.0453059735504,554.5647583007812,Ib,-414.83095822279176,0.3231905698776245,178.57593261447133,562.2781982421875,Ic,533.1673363113615,-1.4571878910064697,-107109.35197981195,107804.3125,Va,12221.15019392235,2.7282514572143555,43224.691720451556,107612.078125,Vb,-98549.40580263805,0.6336225271224976,63963.51921941488,108034.078125,Vc,87063.36913642928,1780857194.2996752,True,-0.011939921416342258,ROCOF,10.81.0.175,,52714,14291604,2920,1780857194.299113,50.00557327270508,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763470,254,1780857207.291604,1000000,0,0,False,2026-06-07T18:33:27.291604,128
-1.7771177291870117,-546.4801078259496,558.3214721679688,Ia,-114.37813617272512,2.4169304370880127,367.42908650537953,554.2898559570312,Ib,-415.0097719412023,0.32396048307418823,178.95347904443855,562.1748657226562,Ic,532.9317329528973,-1.4564801454544067,-107103.46983296848,107807.125,Va,12297.274108681097,2.7289109230041504,43160.936299819165,107615.1796875,Vb,-98580.73075858114,0.6342576742172241,64023.60518152358,108042.1796875,Vc,87029.25123880146,1780857194.319658,True,0.011723463423550129,ROCOF,10.81.0.175,,52714,14627148,2922,1780857194.319116,50.006473541259766,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763546,254,1780857207.627148,1000000,0,0,False,2026-06-07T18:33:27.627148,128
-1.7763270139694214,-546.7024262005287,558.4563598632812,Ia,-113.97351910949367,2.417792320251465,367.26838721428874,554.5875244140625,Ib,-415.5493400172038,0.3249630630016327,179.5496835830898,562.3690185546875,Ic,532.936041336458,-1.455706238746643,-107156.10047465193,107869.71875,Va,12387.346538722533,2.7295355796813965,43117.33350317075,107660.0859375,Vb,-98648.81983909506,0.6351186037063599,64119.94411582101,108078.3125,Vc,87003.18614528808,1780857194.3396559,True,0.01744849979877472,ROCOF,10.81.0.175,,52714,14962692,2924,1780857194.339117,50.00651931762695,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763622,254,1780857207.962692,1000000,0,0,False,2026-06-07T18:33:27.962692,128
-1.7755154371261597,-546.3454042541592,557.9974365234375,Ia,-113.43649508463723,2.4186129570007324,366.52758593466274,553.9834594726562,Ib,-415.3976433710242,0.3259139657020569,179.92278410524932,561.9517822265625,Ic,532.3697937593997,-1.455072283744812,-107134.23419902365,107855.6328125,Va,12453.649745097971,2.7302441596984863,43049.5275397744,107665.3515625,Vb,-98684.17353192419,0.6357575058937073,64196.66194196426,108113.921875,Vc,86990.85410951408,1780857194.3595855,True,0.006296930834650993,ROCOF,10.81.0.175,,52714,15298220,2926,1780857194.359109,50.00605392456055,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763698,254,1780857208.29822,1000000,0,0,False,2026-06-07T18:33:28.298220,128
-1.774944543838501,-545.9204583398672,557.4974365234375,Ia,-113.02320512263655,2.4194562435150146,365.8848671320493,553.541259765625,Ib,-415.3747588222926,0.326394647359848,180.0142390087563,561.43896484375,Ic,531.7975037539381,-1.4542896747589111,-107158.9151583243,107890.328125,Va,12541.52323329285,2.730994701385498,42981.096292548624,107679.5,Vb,-98729.42865093802,0.6365035772323608,64257.49154492636,108107.1015625,Vc,86937.44986252132,1780857194.3800466,True,0.016396425664424896,ROCOF,10.81.0.175,,52714,15633798,2928,1780857194.379133,50.00553512573242,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763774,254,1780857208.633798,1000000,0,0,False,2026-06-07T18:33:28.633798,128
-1.7739354372024536,-546.0243691064518,557.4873657226562,Ia,-112.4702239807852,2.4200892448425293,365.70055514686413,553.660400390625,Ib,-415.69573359126815,0.3276847004890442,180.73634045668723,561.5514526367188,Ic,531.671335692205,-1.453616976737976,-107127.00678496422,107866.71875,Va,12610.84577599097,2.731565237045288,42931.73674374226,107697.0,Vb,-98769.98425213002,0.6372170448303223,64312.21861517948,108094.859375,Vc,86881.74238638626,1780857194.3996632,True,0.008200125768780708,ROCOF,10.81.0.175,,52714,15969325,2930,1780857194.399122,50.00648498535156,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763850,254,1780857208.969325,1000000,0,0,False,2026-06-07T18:33:28.969325,128
-1.773441195487976,-545.9934389927517,557.3991088867188,Ia,-112.1825795949461,2.4203953742980957,365.4988864767639,553.5477294921875,Ib,-415.7230482066175,0.3279936611652374,180.86091919004107,561.4282836914062,Ic,531.4988670151721,-1.452983021736145,-107151.48249443414,107899.4375,Va,12682.6027321438,2.732339859008789,42847.52956582146,107677.6875,Vb,-98785.49283904854,0.6379685997962952,64389.729194408385,108115.3984375,Vc,86849.88286445831,1780857194.4196768,True,-0.01950138621032238,ROCOF,10.81.0.175,,52714,16304887,2932,1780857194.419123,50.004337310791016,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12763926,254,1780857209.304887,1000000,0,0,False,2026-06-07T18:33:29.304887,128
-1.7727463245391846,-546.9743996068803,558.3209838867188,Ia,-111.98806732382884,2.4214138984680176,365.6256236086503,554.3822021484375,Ib,-416.7223649142635,0.32848551869392395,181.36852959963622,562.1914672851562,Ic,532.1322226280821,-1.452399492263794,-107150.97578539304,107906.3984375,Va,12745.948846226252,2.733036756515503,42779.39277730207,107679.4921875,Vb,-98816.98533836775,0.6385631561279297,64443.04529715027,108118.234375,Vc,86813.86131947405,1780857194.4396608,True,-0.012118293903768063,ROCOF,10.81.0.175,,52714,16640397,2934,1780857194.439114,50.00541305541992,FREQ,DF,False,116,4,24,120,76,polar,float,0,1,1,IEC61850-PMU,1780857193,10.81.0.175,,4712,False,0,False,True,1,3562525589,PA,12764002,254,1780857209.640397,1000000,0,0,False,2026-06-07T18:33:29.640397,128
